"visit_library","visit_cinema","visit_concert","visit_museum","visit_historical_site","artistic_activity_sung","artistic_activity_played_music","subjective_urbanization","life_satisfaction","gender","difficulty_bills","megye","marital_status","marital_status_str","occupation","occupation_paid","age_exact","age_education_raw","age_education","big_five_risk_taking","big_five_creative","big_five_organized","big_five_talkative","big_five_compassionate","big_five_calm","weight_10","proj_weight_10","weight_15","proj_weight_15","weight_1569","proj_weight_1569"
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Békés","elvált",NA,"Szakmunkás",NA,45,18,18,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9","8","9",0.774612254964223,6278.02049790525,0.785580802864885,6315.83142338137,0.701392093742935,6251.57141247806
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Békés","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,28,18,18,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.753375374838931,6105.90139201233,0.7642230878115,6144.12187119543,0.698823805181775,6228.68002335182
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Néha","Békés","elvált",NA,"Szakmunkás",NA,46,17,17,"0 - Egyáltalán nem igaz rám nézve","7","5","5","9","10 - Teljes mértékben igaz rám nézve",0.687123738643548,5568.9499980874,0.69677070303511,5601.82515289591,0.774112546009788,6899.73540598404
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Békés","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,31,21,21,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","9","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.5841945940276,12839.4639643744,1.60867403001796,12933.251362193,1.32707850556105,11828.3712084731
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Szabolcs","hajadon\notlen, sosem élt partnerrel",NA,"Szakmunkás",NA,26,19,19,"9","7","8","6","9","8",0.732844690614382,5939.50581077576,0.735855291437852,5916.05339103989,0.676500125301793,6029.70703776503
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Néha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",68,17,17,"9","7","9","8","8","8",0.630794585738785,5112.41761779079,0.632535407447271,5085.39285607253,1,1.215009473
0,0,1,1,1,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",67,17,17,"8","9","9","8","8","9",0.630794585738785,5112.41761779079,0.632535407447271,5085.39285607253,1,1.215009473
0,2,5,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","házas",NA,"Irodai munkát végzo alkalmazott",NA,42,18,18,"9","9","8","8","8","8",0.707015546408252,5730.16766032664,0.7091501792094,5701.3523871937,0.631781083791791,5631.1221606452
0,0,5,1,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Szabolcs","házas",NA,"Szakmunkás",NA,40,18,18,"8","7","8","8","8","8",0.627161734679227,5082.97435340711,0.628980579875745,5056.81312041826,0.697284254638512,6214.9578695805
0,0,3,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",68,17,17,"5","5","9","9","9","10 - Teljes mértékben igaz rám nézve",0.591877773907254,4797.00750024397,0.593007153974095,4767.59768530611,1,1.215009473
0,1,3,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,24,19,19,"9","7","7","6","6","7",0.707162229061478,5731.35648311861,0.708884017841469,5699.21253051042,0.657049081566621,5856.33811894994
0,1,5,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,43,19,19,"8","5","6","5","10 - Teljes mértékben igaz rám nézve","7",0.707015546408252,5730.16766032664,0.7091501792094,5701.3523871937,0.631781083791791,5631.1221606452
0,2,5,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Szabolcs","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,32,18,18,"8","6","7","7","8","9",0.753502831781208,6106.9343956746,0.756420212709809,6081.38912164216,0.678986370791074,6051.86716954274
0,0,0,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",68,17,17,"5","4","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","8",0.591877773907254,4797.00750024397,0.593007153974095,4767.59768530611,1,1.215009473
0,0,5,3,3,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","hajadon\notlen, sosem élt partnerrel",NA,"Irodai munkát végzo alkalmazott",NA,48,19,19,"8","7","10 - Teljes mértékben igaz rám nézve","7","8","10 - Teljes mértékben igaz rám nézve",0.711110952800046,5763.35980918585,0.713158103603354,5733.57488389621,1.10657844500691,9863.0341490634
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Szabolcs","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",75,17,17,"3","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.82853194903785,14819.7514092576,1.83271647476506,14734.4846758695,1,1.215009473
20,2,3,2,2,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no",NA,"Szabolcs",NA,NA,NA,NA,NA,888,888,"7","8","5","5","6","8",1.06245806528884,8610.93207511437,1,0.946964205,1,1.215009473
5,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Irodai munkát végzo alkalmazott",68,19,19,"8","5","8","10 - Teljes mértékben igaz rám nézve","7","6",0.717344079229589,5813.87759436149,0.709718881203962,5705.92457876801,1,1.215009473
0,0,0,0,1,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",75,19,19,"7","9","9","9","10 - Teljes mértékben igaz rám nézve","5",3.61393650058497,29289.9670556442,3.5810693025431,28790.7112136983,1,1.215009473
0,4,2,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",64,17,17,"2","7","7","8","8","8",0.653659709543735,5297.73319344127,0.653487927640083,5253.844764457,1,1.215009473
0,3,1,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Néha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,24,18,18,"7","3","5","3","8","9",0.780977893792406,6329.6122598345,0.781183067779032,6280.4749669282,0.736211993780179,6561.92434288615
6,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Az esetek többségében","Hajdú-Bihar","házas",NA,"Szakmunkás",NA,41,17,17,"2","7","7","7","2","7",0.588469051247484,4769.38073524953,0.589674473848619,4740.80394775067,0.648806840692864,5782.87427771077
9999,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi",NA,"Hajdú-Bihar",NA,NA,NA,NA,NA,99,99,"5","5","6","7","4","4",1.13231620564911,9177.1131990466,1,0.946964205,1,1.215009473
0,10,2,3,2,99998,99998,"nagyvárosban él?","Nagyon elégedett","férfi","Szinte soha\Soha","Budapest","hajadon\notlen, jelenleg partnerével él",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,39,18,18,"0 - Egyáltalán nem igaz rám nézve","4","9","5","4","6",0.78804781608584,6386.91204665342,0.791630419630479,6364.46850759755,0.748093426738228,6667.82463358294
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Néha","Hajdú-Bihar","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",73,888,888,"0 - Egyáltalán nem igaz rám nézve","2","10 - Teljes mértékben igaz rám nézve","7","9","5",3.36151026578598,27244.1214520909,3.37355099663104,27122.3269652205,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Néha","Somogy","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",63,17,17,"7","6","8","7","6","7",0.653659709543735,5297.73319344127,0.653487927640083,5253.844764457,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Néha","Somogy","házas",NA,"Szakmunkás",NA,37,18,18,"7","7","6","5","6","7",0.649895174428669,5267.22266579856,0.649815347614547,5224.31833478157,0.726976707167469,6479.60939481487
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Az esetek többségében","Somogy","elvált",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",65,15,15,"4","4","4","8","7","7",1.20166553563263,9739.17055401657,1.20290011026346,9670.95210051559,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Néha","Somogy","házas",NA,"Szakmunkás",NA,44,17,17,"5","4","7","6","6","6",0.649895174428669,5267.22266579856,0.649815347614547,5224.31833478157,0.726976707167469,6479.60939481487
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Néha","Somogy","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,31,18,18,"5","4","4","7","3","4",0.632077555581436,5122.81573751939,0.632148710419423,5082.28392923662,0.724314735386061,6455.88299864084
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Somogy","elvált",NA,"Segédmunkás, házi személyzet",NA,61,14,14,"5","6","6","6","6","6",1.09762520408305,8895.95211809432,1.08630672023039,8733.57660222956,1,1.215009473
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Somogy","elvált",NA,"Szakmunkás",NA,50,17,17,"7","9","7","5","7","8",0.61333223607886,4970.8900491214,0.612650314217516,4925.52273676801,1.18479072449771,10560.1472972316
0,1,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","NT\NV","Somogy","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",17,999,999,"4","5","5","2","5","8",0.872260999292876,7069.43686727099,0.862553446506144,6934.66813588415,0.771839419893725,6879.47482652939
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Néha","Somogy","házas",NA,"Segédmunkás, házi személyzet",NA,45,17,17,"6","5","4","5","7","7",0.609799953598834,4942.26186557295,0.609207240196609,4897.84146577085,0.676434979704441,6029.12638914111
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Néha","Somogy","hajadon\notlen, jelenleg partnerével él",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Segédmunkás, házi személyzet",24,19,19,"6","4","6","4","4","6",0.609926467189074,4943.28722362493,0.608978589852637,4896.00318634477,0.703488903920415,6270.260471964
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Néha","Somogy","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",76,14,14,"7","3","3","4","4","4",3.4833587250729,28231.6698934421,3.48529872576394,28020.7448193422,1,1.215009473
0,0,2,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Néha","Pest","házas",NA,"Szakmunkás",NA,30,17,17,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5","5","8",0.694963673029231,5632.4905223434,0.706476426626771,5679.85622725938,0.773020642063125,6890.00316697104
28,20,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","NT\NV","Baranya","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,26,22,22,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7","9","7","9",0.693659231998172,5621.91838450435,0.68654347928597,5519.60137541406,0.613908662280429,5471.82364503755
12,2,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","no","Szinte soha\Soha","Baranya","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,30,20,20,"7","8","7","8","8","10 - Teljes mértékben igaz rám nézve",0.693659231998172,5621.91838450435,0.68654347928597,5519.60137541406,0.613908662280429,5471.82364503755
0,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Középvezeto, egyéb vezeto (osztályvezeto, foosztályvezeto,",75,18,18,"0 - Egyáltalán nem igaz rám nézve","4","8","4","8","10 - Teljes mértékben igaz rám nézve",2.42620545021513,19663.7316941023,2.42883945379578,19527.13264974,1,1.215009473
5,0,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Bolttulajdonos, kisiparos, egyéb önálló",67,18,18,"3","0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","7","7","3",0.653659709543735,5297.73319344127,0.653487927640083,5253.844764457,1,1.215009473
0,4,1,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Baranya","házas",NA,"Irodai munkát végzo alkalmazott",NA,44,18,18,"0 - Egyáltalán nem igaz rám nézve","6","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5",0.732643537462922,5937.87551949133,0.732640537653658,5890.20774550654,0.658684215067726,5870.91221230269
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Egyáltalán nem elégedett","férfi","Néha","Somogy","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",71,17,17,"1","4","5","9","8","4",1.96584208603288,15932.6125202205,1.94545294101092,15640.8516765395,1,1.215009473
4,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Egyáltalán nem elégedett","no","Néha","Somogy","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",53,14,14,"1","6","7","5","8","5",1.09762520408305,8895.95211809432,1.08630672023039,8733.57660222956,1.50458239920937,13410.4795285336
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","NT\NV","Somogy","hajadon\notlen, sosem élt partnerrel",NA,"Segédmunkás, házi személyzet",NA,17,14,14,"6","5","5","3","7","8",0.872260999292876,7069.43686727099,0.862553446506144,6934.66813588415,0.771839419893725,6879.47482652939
5,2,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Somogy","elvált",NA,"Szakmunkás",NA,52,17,17,"7","9","8","6","7","7",0.636323712225305,5157.22967594688,0.629484989972227,5060.86842462888,1.19112067943238,10616.566760275
0,2,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Szakmunkás",NA,41,18,18,"5","8","8","9","9","7",0.652687825917881,5289.85634242893,0.655830008795434,5272.67438669717,0.675319840218662,6019.18704965837
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",67,16,16,"1","4","8","5","8","9",1.28617993704945,10424.1366658521,1.2949583291878,10411.0722635116,1,1.215009473
0,3,0,2,2,3,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi","Szinte soha\Soha","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,25,19,19,"0 - Egyáltalán nem igaz rám nézve","8","7","7","8","9",0.83590489074492,6774.78054957734,0.840967185562376,6761.12114404732,0.734998308668084,6551.10665728888
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","férfi","Néha","Pest","elvált",NA,"Segédmunkás, házi személyzet",NA,51,17,17,"9","7","8","8","9","6",0.699632284644091,5670.32834278455,0.70349950731641,5655.92269877106,1.27121654082975,11330.4684449911
0,2,5,2,2,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Zala","házas",NA,"Alkalmazott, aki nem irodai munkát végez, hanem utazik",NA,49,18,18,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.785726262100244,6368.09648646165,0.789068536979269,6343.87174798667,1.16383991371844,10373.4108185853
0,0,0,1,0,99998,99998,"faluban, falusias településen él, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"Szakmunkás",NA,53,16,16,"0 - Egyáltalán nem igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","5",1.20682918844875,9781.02054801796,1.21403409874841,9760.46599149201,1.60575671797396,14312.2554175237
0,3,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Bolttulajdonos, kisiparos, egyéb önálló",NA,42,17,17,"5","2","5","5","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.695602985813643,5637.67197763201,0.69954586390654,5624.13660471957,0.725778246922617,6468.92740984163
0,2,0,0,1,99998,99998,"faluban, falusias településen él, vagy","Inkább elégedett","no","Az esetek többségében","Pest","házas",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Alkalmazott, aki nem irodai munkát végez, hanem utazik",40,25,25,"10 - Teljes mértékben igaz rám nézve","5","7","5","9","7",1.50480105293397,12196.0010250873,1.51415192782941,12173.3223249388,1.15771595351689,10318.8274053009
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"A szokásos háztartás körüli dolgokért ,bevásárlásért","Szakmunkás",37,17,17,"3","5","8","7","10 - Teljes mértékben igaz rám nézve","8",0.670469646998089,5433.97313959577,0.680837510280925,5473.72711497965,0.721921254365173,6434.5496849922
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Pest","házas",NA,"Irodai munkát végzo alkalmazott",NA,52,18,18,"3","8","10 - Teljes mértékben igaz rám nézve","6","8","8",0.810201162643317,6566.45886235861,0.82341157575463,6619.97936502723,1.23127940238692,10974.5051040685
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Néha","Pest","hajadon\notlen, régebben partnerrel élt együtt, de",NA,"Szakmunkás",NA,39,17,17,"5","7","8","5","8","10 - Teljes mértékben igaz rám nézve",0.714553987112313,5791.26466074077,0.72622029782417,5838.59096425012,0.775861615793311,6915.32502376651
0,0,6,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Egyáltalán nem elégedett","no","Néha","Pest","házas, de külön élo",NA,"Segédmunkás, házi személyzet",NA,50,17,17,"3","10 - Teljes mértékben igaz rám nézve","8","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","8",0.674353360293743,5465.4495738012,0.68468541915238,5504.66313540684,1.26446093364854,11270.2551048283
0,3,2,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Pest","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",16,999,999,"3","7","8","6","7","8",0.985171406885377,7984.54484387445,1.00072931884716,8045.56024692091,0.880584516955849,7848.72974985319
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Néha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"Szolgáltatás, közszolgáltatás (pl.: kórház, étterem,",NA,48,18,18,"5","7","7","5","7","6",0.810201162643317,6566.45886235861,0.82341157575463,6619.97936502723,1.23127940238692,10974.5051040685
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Szakmunkás",66,17,17,"0 - Egyáltalán nem igaz rám nézve","6","6","4","7","8",0.718693060122756,5824.81071560287,0.730324697896772,5871.58909615218,1,1.215009473
0,3,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Pest","hajadon\notlen, jelenleg partnerével él",NA,"Irodai munkát végzo alkalmazott",NA,42,18,18,"5","8","8","7","8","8",0.805535079232475,6528.64153231965,0.818784030580487,6582.77530515537,0.702976855188658,6265.69653512781
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Pest","házas",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",67,15,15,"5","6","8","7","8","8",1.32122061133414,10708.1317485659,1.34433647887066,10808.0576127693,1,1.215009473
0,1,2,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Tolna","hajadon\notlen, sosem élt partnerrel",NA,"Alkalmazott (magasan képzett értelmiségi (jogász, orvos,",NA,27,23,23,"3","3","2","2","8","9",1.4572831503901,11810.8814194058,1.45947757150436,11733.7570803814,1.2417090015485,11067.4650683221
0,2,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Néha","Tolna","házas",NA,"Irodai munkát végzo alkalmazott",NA,32,18,18,"5","5","10 - Teljes mértékben igaz rám nézve","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.732643537462922,5937.87551949133,0.732640537653658,5890.20774550654,0.658684215067726,5870.91221230269
0,0,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","férfi","Az esetek többségében","Tolna","elvált",NA,"Szakmunkás",NA,53,18,18,"1","0 - Egyáltalán nem igaz rám nézve","8","6","9","7",0.785338796880524,6364.95618681362,0.785893067360609,6318.34193523108,1.23990177618125,11051.3571045418
0,9999,0,0,0,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi",NA,"Szabolcs",NA,NA,NA,NA,NA,999,999,"0 - Egyáltalán nem igaz rám nézve","5","5","3","5","5",1.16316501786153,9427.13438598811,1,0.946964205,1,1.215009473
0,0,0,0,0,99998,99998,"faluban, falusias településen él, vagy","Nagyon elégedett","férfi","Szinte soha\Soha","Pest","elvált",NA,"Szakmunkás",NA,63,19,19,"0 - Egyáltalán nem igaz rám nézve","7","5","2","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",0.840572500735417,6812.61025212692,0.846037642482776,6801.88608004369,1,1.215009473
0,3,0,0,0,99998,99998,"nagyvárosban él?","Inkább elégedett","férfi","Szinte soha\Soha","Somogy","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",18,888,888,"3","5","10 - Teljes mértékben igaz rám nézve","2","3","10 - Teljes mértékben igaz rám nézve",0.780977893792406,6329.6122598345,0.781183067779032,6280.4749669282,0.736211993780179,6561.92434288615
0,0,0,0,0,99998,99998,"nagyvárosban él?","Nem nagyon elégedett","no","Néha","Budapest","házas",NA,"Munkanélküli, vagy ideiglenesen nem dolgozik","Segédmunkás, házi személyzet",55,12,12,"1","3","3","8","8","3",1.13797206650683,9222.95240462394,1.14238180500604,9184.40327875121,1.69973196084179,15149.8652894258
2,2,16,5,0,99998,99998,"nagyvárosban él?","Inkább elégedett","no","Szinte soha\Soha","Budapest","özvegy",NA,"Cégtulajdonos (teljes mértékben, vagy partnerként)",NA,65,23,23,"3","8","10 - Teljes mértékben igaz rám nézve","7","8","6",1.42716204406775,11566.758089702,1.43283918722429,11519.5925490046,1,1.215009473
0,3,2,0,0,20,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","no","Szinte soha\Soha","Baranya","hajadon\notlen, sosem élt partnerrel",NA,"Diák","SOHA NEM VÉGZETT FIZETETT MUNKÁT",18,999,999,"5","5","5","6","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.12126784654185,9087.56926981095,1.1209700774844,9012.25948270011,0.955018759371926,8512.16891055802
0,4,1,3,3,99998,99998,"kis, esetleg közepes méretu városban, vagy","Inkább elégedett","férfi","Szinte soha\Soha","Baranya","házas",NA,"Önálló magasan képzett értelmiségi (pl.: jogász,",NA,44,22,22,"4","4","5","1","5","10 - Teljes mértékben igaz rám nézve",1.49836246968701,12143.8180685916,1.50026553852098,12061.6799660222,1.24627247949719,11108.1397616071
3,3,1,3,3,100,300,"kis, esetleg közepes méretu városban, vagy","Nagyon elégedett","férfi",NA,"Baranya",NA,NA,NA,NA,NA,888,888,"10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","1","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve","10 - Teljes mértékben igaz rám nézve",1.17336055005831,9509.76638633177,1,0.946964205,1,1.215009473
0,0,0,0,1,99998,99998,"kis, esetleg közepes méretu városban, vagy","Nem nagyon elégedett","no","Szinte soha\Soha","Baranya","özvegy",NA,"Nyugdíjas, vagy betegség miatt munkaképtelen","Segédmunkás, házi személyzet",68,16,16,"1","5","10 - Teljes mértékben igaz rám nézve","5","10 - Teljes mértékben igaz rám nézve","5",1.12752889497032,9138.31335515216,1.12772876032544,9066.59724313476,1,1.215009473
